"PM25_original","PM25_predictions","Altitude","WE_temp_2m","WE_wind_speed_10m_mean","WE_wind_speed_10m_max","WE_tot_precipitation","WE_surface_pressure","WE_solar_radiation","WE_rh_min","WE_rh_mean","WE_rh_max","WE_wind_speed_100m_mean","WE_wind_speed_100m_max","WE_blh_layer_max","WE_blh_layer_min","EM_nh3_livestock_mm","EM_nh3_agr_soils","EM_nh3_agr_waste_burn","EM_nh3_sum","EM_nox_traffic","EM_nox_sum","EM_so2_sum","LI_pigs","LI_bovine","LA_hvi","LA_lvi","LA_land_use","Municipality_Name"
NA,"1.23531858061908","118.268634567261","18.7945163551402","1.48819626168224","2.56297196261682","0.00363273770186916","100090.841121495","15328047.1962617","52.709953271028","73.534953271028","92.0976168224299","2.52922429906542","4.93398598130841","1236.61168224299","39.5320560747664","0.246678971962617","10.0065140186916","0.120147677570093","10.4995887850467","3.30796261682243","3.71991588785047","0.129324672897196","0.00578875700934579","0.954863551401869","4.86343457943925","1.94810514018692","213","SQ125"
NA,"-3.33404384215886","432.649012009201","14.9433666895999","0.874854622229753","1.48214509942054","0.00560541777024906","92937.7662160476","15612046.9762557","56.7529509375126","74.5198195070516","92.8633645427847","1.60522689693485","3.03341747876795","1130.28720520978","26.5072161288109","0.102787182880869","0.016499482956411","0","0.419575320921029","3.29322039455204","5.14657258344508","1.48668026446205","0.158720263372287","1.54845206959332","3.08168954975293","3.04101814201205","311.075551219343","SQ145"
NA,"-2.43277156211812","372.924352598461","16.5958922800163","0.945571418176008","1.56855329859705","0.00510535249854423","95696.355791506","16147054.1221691","56.1501232730063","73.7912199692131","92.2421291860866","1.64943156898389","3.09981597849976","1136.02768771165","26.8087399100372","0.409307119705024","0.0403563724522243","7.97655992801682e-07","0.592744513356581","3.75522608444042","5.30244770725536","1.4937802930218","0.133085261732035","5.74591195497691","3.10109681315662","3.06440757707502","511.958032024435","SQ146"
NA,"-2.03304110888511","284.352324066162","17.0255439252336","1.09624859813084","1.78257476635514","0.00448750018084112","96593.2242990654","15905780.3738318","55.0982710280374","73.393691588785","92.0482242990654","1.78106074766355","3.39459813084112","1137.14859813084","28.1599065420561","1.3411","0.793620093457944","0.00760252056074766","2.47319158878505","5.19729906542056","6.49635046728972","0.869547196261682","0.233107009345794","7.84601869158879","2.8658738317757","3.02973831775701","112","SQ147"
NA,"1.7175932236645","126.652377503471","18.6270651459884","1.57227902072202","2.70161124122087","0.00396691199339563","99748.5123522857","15341597.3741627","52.9131672036714","73.900881050126","92.5808399605194","2.60812772865545","5.14590949471323","1254.0321852032","39.5330236881678","2.05207005855421","11.2504604499488","0.14406215741631","13.5174827792703","0.876743515606415","1.32476589835674","0.138949921357637","7.43972550979535","9.62120868803748","4.56736877233529","2.07629961703103","213","SQ151"
NA,"0.943335578326807","109.98399869378","18.8865886095309","1.57515824577797","2.73073741487875","0.00354318016401574","100201.629741608","15324518.6422231","52.3014478344971","73.4995831925613","92.5123149620913","2.58991464328286","5.04440942672624","1250.62259147548","41.4823653317504","0.395711583939588","10.5711553693064","0.110337230263358","11.1227987450924","0.824997869981951","1.15996208811566","0.0874496483302742","0.0680258710656915","1.80696665258997","4.54453548300591","1.9709844957137","213","SQ152"
NA,"1.29234533907551","101.387707366943","18.8819551401869","1.63270280373832","2.83066822429907","0.00296464578130841","100048.691588785","15236533.1775701","51.0428971962617","72.3607943925234","91.9430373831776","2.68077102803738","5.1208691588785","1254.90654205607","45.9628037383178","1.71805","10.6020981308411","0.104426051401869","12.4764906542056","0.743321962616822","1.45502803738318","0.43845046728972","37.9886448598131","2.03789252336449","3.8750046728972","1.95638785046729","213","SQ153"
NA,"-4.07013530965007","403.479986930963","16.3048884336639","0.891718219942019","1.50756915231165","0.00486141296720803","94987.2424616971","16223696.1038474","55.6245330014292","73.7960282241654","92.8092056215079","1.65261260459437","3.11595324973041","1165.64858900835","28.2175229232605","0.213434083576978","0.0245149184907536","0","0.355457025869179","1.51460793540733","3.00899587850389","1.41915422302602","0.191940178348859","1.61517755247361","3.1235280265885","3.06892522644359","311","SQ172"
NA,"-2.97286072316078","253.458606109623","17.3696070093458","0.996178504672897","1.65925700934579","0.00457787186308412","96946.5887850467","16098163.5514019","54.9066355140187","73.3501869158878","92.4147663551402","1.76938971962617","3.36071028037383","1158.14065420561","29.3052336448598","2.4964439252336","0.237242523364484","0.00354088373831769","3.13900934579435","3.46906074766354","6.86970560747658","1.94419158878503","1.14689252336447","14.1096261682241","3.02069626168224","3.10226168224299","311.000000000003","SQ173"
NA,"-1.05357307656961","268.367795725052","17.7998512966615","1.15963150511305","1.89605462798529","0.0039595446543872","97845.0977375004","15856363.9868913","53.7667552002981","72.9914473508089","92.3610767027767","1.99471493493945","3.83820698849898","1179.48244010975","32.0603054798942","2.28415660276158","0.90179568101092","0.010341466900033","3.5186472699254","3.83810901018071","6.47416652216895","1.38644470817737","0.849689068200849","10.6336929742685","2.78522740577227","3.06759138179721","112.006294185734","SQ174"
NA,"-0.837175972391042","236.112102050781","17.8383121495327","1.29981448598131","2.14757943925234","0.0038027745546729","98000.1869158879","15544332.2429907","53.0975700934579","72.9456542056075","92.4272429906542","2.08615420560748","4.03661682242991","1186.38364485981","32.9157009345794","2.96579439252336","1.3431285046729","0.00616197196261682","4.49778504672897","1.64907009345794","2.13566355140187","0.17838785046729","37.1227570093458","28.4498598130841","2.58670093457944","3.00255140186916","311","SQ175"
