"NOME_COM","sum_area","weighted_sum_Altitude","weighted_sum_WE_temp_2m","weighted_sum_WE_wind_speed_10m_mean","weighted_sum_WE_wind_speed_10m_max","weighted_sum_WE_tot_precipitation","weighted_sum_WE_precipitation_t","weighted_sum_WE_surface_pressure","weighted_sum_WE_solar_radiation","weighted_sum_WE_rh_min","weighted_sum_WE_rh_mean","weighted_sum_WE_rh_max","weighted_sum_WE_wind_speed_100m_mean","weighted_sum_WE_wind_speed_100m_max","weighted_sum_WE_blh_layer_max","weighted_sum_WE_blh_layer_min","weighted_sum_EM_nh3_livestock_mm","weighted_sum_EM_nh3_agr_soils","weighted_sum_EM_nh3_agr_waste_burn","weighted_sum_EM_nh3_sum","weighted_sum_EM_nox_traffic","weighted_sum_EM_nox_sum","weighted_sum_EM_so2_sum","weighted_sum_LI_pigs","weighted_sum_LI_bovine","weighted_sum_LA_hvi","weighted_sum_LA_lvi","weighted_sum_LA_land_use"
"BOFFALORA D`ADDA",8331042.72803201,80.1357166994348,13.5742818716632,1.5701889615658,2.6265312231731,0.00291951643273229,0.333333333333333,100254.016888891,11256851.2110635,57.6697557940551,75.5922427646035,91.4406603998737,2.74356411148686,4.97589685052754,1037.27297236587,41.6235831727611,21.5414111847177,7.04190132317512,0.114564530935775,29.1398844591108,2.88365084764083,20.9168252355217,1.05211254933067,374.345612714674,177.455734876303,1.713059748905,2.51287873019285,211
"BOFFALORA SOPRA TICINO",7460690.71856037,126.046079101562,13.4009821857923,1.62241256830601,2.75139617486339,0.00353556883387978,0.363387978142077,100102.841530055,11312650.8196721,58.2756010928962,76.7514754098361,92.8974863387978,2.77428961748634,5.12412568306011,1033.02786885246,42.0002459016393,6.60434699453552,3.53318633879781,0.0857897978142076,10.8493606557377,3.61166666666667,10.3006010928962,0.957975136612022,92.0409016393443,54.6604918032787,2.08375136612022,2.2429043715847,211
"BOLGARE",8594703.71774897,257.234077090935,11.9930845042609,1.35070563492779,2.09838236218968,0.00337339696826515,0.319672131147541,97713.7513153719,11108969.5250621,61.7986207354229,78.2609276503373,92.5116004048206,1.89985198301206,3.47654085216623,940.581724456847,24.0035144960162,14.1264160618951,2.01633903913339,0.00961338222027014,16.8363326390469,4.4970101472329,7.66762379573663,1.00298237389892,118.123848748256,71.2507554438778,2.04465628489073,2.55678602985957,211
"BOLLATE",13100331.7722802,160.034534117742,12.9796814665612,1.51744480138527,2.53542231506268,0.00361267026898283,0.366120218579235,99184.8436913485,11435555.5316137,58.6943243727964,76.290013222749,92.1033121029402,2.65844041007364,4.91267562169991,1011.15913074525,40.9691319302179,0.939258225033489,0.0390390430830548,0.000531659961476323,7.17726822820997,9.82041668285757,48.7884543596167,11.339853025017,2.96506765863476,11.1687887202962,2.31650301219063,1.94434873939099,112
"BOLTIERE",4137883.81437735,165.133892342015,12.6961390216225,1.41482558282022,2.26340212407888,0.00329942013143891,0.333333333333333,98937.2811287085,11110214.1750193,59.4204012475655,76.5794261839901,92.0362071097779,2.21855364346855,4.0760112565141,966.421273816031,31.1372926275437,8.80412725239919,4.08882721887207,0.0530981331292689,15.7174263447662,4.00123254700519,18.1263048245592,4.95898795246455,157.350051245387,91.6585406089653,2.22819623871598,2.13053846785862,211
"BONATE SOPRA",6046722.00713888,207.44391784668,12.4743977868852,1.46634590163934,2.28798278688525,0.00345920293497268,0.333333333333333,98613.6612021858,11126840.9836066,59.9690983606557,76.9739617486339,92.2325136612022,2.12451857923497,3.90096448087432,955.743142076503,29.4912841530055,5.61317213114754,2.60108524590164,0.0420690327868852,9.54148633879781,4.25875956284153,12.783087431694,2.79244808743169,52.1991803278689,66.8167213114754,2.28873224043716,2.14615846994536,211
"BONATE SOTTO",6340004.95348739,207.44391784668,12.4743977868852,1.46634590163934,2.28798278688525,0.00345920293497268,0.333333333333333,98613.6612021858,11126840.9836066,59.9690983606557,76.9739617486339,92.2325136612022,2.12451857923497,3.90096448087432,955.743142076503,29.4912841530055,5.61317213114754,2.60108524590164,0.0420690327868852,9.54148633879781,4.25875956284153,12.783087431694,2.79244808743169,52.1991803278689,66.8167213114754,2.28873224043716,2.14615846994536,211
"BONEMERSE",5877356.83802929,41.8285864017672,14.2000723352767,1.71244348266032,2.90082141448129,0.00261537305376056,0.363789251897658,101085.589783485,11522374.2501552,56.4677068502961,75.158045922994,91.6385985727005,2.87623363364645,5.12618244300791,1106.61339096852,48.1584425130169,17.2417143157098,6.85025234765267,0.163049582588527,25.6439573470032,4.1521200290333,15.8909118021783,6.79637422338653,304.389164013651,122.302019152591,2.06632773936982,2.03694098731457,211
"BORDOLANO",8191985.74978836,59.1014079391649,14.0542243502049,1.5638812086133,2.64433898250113,0.00277004124969212,0.355826410283381,100877.265645956,11348369.9827757,57.0618334340092,75.2482471836923,91.2517013800537,2.7467079427813,4.94055984752457,1073.74526908132,43.4910272757379,28.2507172431117,7.33326577928483,0.190695475444884,35.8791452371359,0.644882532882432,1.93522416505351,0.226994167358416,784.295445717682,186.924629031724,1.91080041686057,2.24533975046369,211
"BORGARELLO",4891644.0483832,86.5207154846191,13.8486677868852,1.68262841530055,2.81049726775956,0.00285135697923497,0.333333333333333,100526.475409836,11341838.7978142,56.144781420765,74.7050819672131,90.9576229508197,2.89859699453552,5.24331147540984,1066.14098360656,47.5475683060109,2.38163114754098,7.03687896174863,0.202378316939891,10.1805491803279,2.98850273224044,5.84074863387978,0.960257923497268,5.82657923497268,32.6270765027322,0.397858196721311,1.46397896174863,213
"BORGHETTO LODIGIANO",23525209.7305024,69.1881191644727,13.9468866450396,1.6322921502707,2.74485000542844,0.00277551280821626,0.348959138282865,100741.684334224,11337473.3094255,57.8251654594141,75.5054419984658,90.9988980528893,2.8252709157516,5.08815124496705,1055.60436910136,45.541126132024,18.4747787937607,6.19404088098218,0.14778983216354,25.1061615306377,3.74996416482545,5.46346586239683,0.707453825396927,510.200808005405,143.296852812242,1.77583794456276,2.37874802163278,211.133019766091
"BORGO DI TERZO",1822018.94722973,572.745330505371,10.9614081967213,1.2681412568306,1.98044316939891,0.00409902233306011,0.319672131147541,95912.1038251366,11099624.3169399,62.7307103825137,79.003825136612,92.7924316939891,1.78510928961749,3.26211202185792,932.315054644809,21.5772404371585,1.34792322404372,2.73196584699454,0.0147110109289617,4.52339617486339,1.14939808743169,2.94019672131148,0.662981967213115,5.25222677595628,16.0596448087432,2.28214207650273,2.64582513661202,311
"BORGO MANTOVANO",40976150.9312428,13.0403012992695,14.5943307840739,1.98502345203772,3.26294956764707,0.00275684745119356,0.338503778657507,101638.463716917,11670464.9357619,55.9584926953239,74.5664763931225,91.4168009692708,3.4112228290322,5.90110451837481,1199.12634031456,55.9497070684093,6.47719898421485,6.30373248146718,0.160961271071326,13.0989708788942,1.52414559231979,21.7164877940364,0.543520324366864,238.732578038458,24.9005512947796,1.86038760493743,2.10226244635842,211
"BORGO PRIOLO",28746916.7034755,277.267698898315,12.7024249180328,1.45942950819672,2.44555464480874,0.00247472776284153,0.352459016393443,97317.5956284153,11365566.9398907,57.0053005464481,74.5725136612022,90.4486612021858,2.79838633879781,4.86251092896175,1057.2106557377,55.2420491803279,0.261604098360656,3.67490101092896,0.0912968005464481,4.09242568306011,1.03669453551913,1.3935,0.105290327868852,2.22103005464481,2.17390983606557,2.30554918032787,1.97869945355191,242
"BORGO SAN GIACOMO",29286079.2834517,67.7601544248151,13.7933495146497,1.50999285067597,2.50871986704944,0.00281661700140373,0.326147315907658,100420.545620171,11255028.5819,57.3410606053217,75.3277653523053,91.3245436126581,2.59541235721096,4.67984287133001,1054.65737458739,40.2775629242173,52.7925638608379,7.4725684520539,0.185256556187972,60.6131488663862,1.41979795274057,3.25326986194628,0.292217242140921,1111.36102700871,273.666833001716,1.67290271796353,2.62876033985046,211
"BORGO SAN GIOVANNI",7643558.97852191,72.3156233532304,13.8780815537368,1.63166198951705,2.73841312331131,0.00278254030500675,0.363387978142077,100644.993496638,11314410.0819964,57.7177231269435,75.4799255045672,91.0668061982895,2.8298085227951,5.09161190548686,1057.03193952361,46.1678459576361,21.6184397507519,5.50997598676602,0.135790690861748,27.6213761363207,4.41201749923334,6.27376651980492,0.724051344462512,628.516766457825,125.991347015604,1.78498183159429,2.36490150224732,211
"BORGO SAN SIRO",17690650.4400559,84.7819848704138,13.8576031063296,1.7609332496666,2.97577735368291,0.0029375197246037,0.327868852459016,100604.885628657,11315871.7721527,55.7755342278021,74.6424080197348,91.3431594078325,2.91855176537259,5.32875020606858,1071.53070116405,47.6933989135295,3.73466197576282,4.72210836516252,0.10926961312561,8.70139276226353,1.15848810449412,1.82191252822816,0.214770534425869,80.3893553201698,24.4679724912972,1.02268578011745,1.51656385956454,212.662707231803
"BORGO VIRGILIO",70306205.9912176,20.6158269756226,14.3817857700215,1.75003694088487,2.91259847339049,0.00273702090862192,0.350509141594518,101408.588116344,11567722.9157445,57.2528310601297,75.2631069474245,91.2588039122054,3.12552264886688,5.50144539128688,1162.10553174117,52.8289806690969,20.2013750959125,5.5925927154859,0.129706517351225,26.2055222516231,2.48994849457357,9.22533778986173,3.1420863837097,387.053344804109,139.488257292962,1.63176395237599,2.52153261771435,211
"BORGOCARBONARA",30599372.1857588,10.901462545408,14.5865520620309,2.09074391250609,3.41512780062256,0.00281703438932294,0.344262295081967,101554.32580695,11754818.5330903,55.5688723050344,74.4077322615449,91.5033980460578,3.4832746455981,5.99859464494395,1201.81001935701,56.3065510732135,5.33859218534027,6.48527141462706,0.17179227392159,12.1279260758715,1.57689738214139,11.1785371752842,0.524327961087785,159.618462979557,12.3523887212004,2.07083461569223,1.77638674311446,211
"BORGORATTO MORMOROLO",16034797.3902012,320.575693569467,12.5590253803326,1.45167546844213,2.41270727142851,0.00253007150578393,0.352459016393443,97044.036414439,11396726.34227,57.4339350777585,74.9158595068576,90.6187592697068,2.78166699014185,4.82441038605402,1054.33305273246,54.8108674917387,0.351067520017885,4.77146663961206,0.126419774111814,5.30891390033278,1.03716685516721,1.48869521025403,0.116247075541573,1.64481295671784,2.43596712854511,2.32303144367199,1.98688185394993,242
"BORGOSATOLLO",8375010.08479889,105.202422267007,13.7323908546296,1.34385097053707,2.21098771136644,0.00283475178856901,0.319672131147541,99717.7447253671,11226777.9548969,58.3384046014282,75.5224061462884,90.8005257090249,2.2854090113764,4.10444047861998,1026.81464840939,38.05318975155,29.2771997273188,5.33441850860266,0.125834001790622,35.3656882329452,5.79263764470749,9.32225296388115,1.33134428698094,611.772787263897,231.193874162191,1.97226579369644,2.51498897746513,211.659441218314
"BORMIO",21271541.1387339,1954.17195648458,-0.0902427268462368,0.870614373158634,1.38105443336384,0.00312734964488244,2.0792349726776,77286.0534065618,7679992.79975253,57.7449363509516,76.7206108376601,93.0114953586313,1.87855354391425,2.77541874183834,988.981003682931,25.0207571683858,0.790110948359555,0.815220148975734,0.00672001153283986,1.66894224286881,1.19515001985749,1.29748939732792,0.0474493495306035,0.579253812825392,6.4378980231317,4.94222382825086,0.945939601796731,312
"BORNASCO",12946632.5153427,82.7986683571221,13.83232573053,1.66544871449145,2.7787226424766,0.0028420004362712,0.333333333333333,100531.329956376,11313696.8836461,56.5111162905141,75.0033668823601,91.0655233385701,2.88169281621224,5.20563372153489,1065.11527186217,47.5001016287362,7.45492355407149,6.96506080024383,0.208650895941716,14.9081072550466,1.86966783977371,3.42300537839964,0.49100774589976,256.50214090561,54.6781745217244,0.642482033209178,1.51917990257005,213
"BORNO",30534266.9836942,1181.40916453037,6.38721438630181,0.848933442664557,1.39974592124311,0.00517656419448265,0.390710382513661,87102.4090014364,10162514.233037,60.8387451616293,78.7413305934531,92.1428024920895,1.51777870537722,2.69696928988025,947.378020588482,17.9771929753684,1.65223417944348,1.08425612233525,0.00965714662578279,2.85890747570878,0.724315341660646,1.05036337778438,0.157249827700204,10.6020551045082,9.70427547594313,4.00060945708379,2.08297956357087,312
"BOSISIO PARINI",6606194.96864056,434.788855528989,11.7734054775228,1.27250523847881,2.01076291727812,0.00430814526100059,0.325705009088895,96293.485828109,11239319.6590562,59.9654131045436,76.3267470290055,91.7292041785435,2.06683793622945,3.74739443083765,958.767170173236,33.6866000455163,1.90735890361678,1.34399740319932,0.0149103353287993,4.0498366430796,2.55950406999274,9.02840346529517,4.05772214700676,2.3333516239866,22.0512471131338,2.21495771737263,2.57050593605145,272.087314091725
"BOSNASCO",4758861.87288432,132.646008987427,13.5405645628415,1.65514316939891,2.7340281420765,0.00255754368251366,0.426229508196721,99356.5300546448,11457104.3715847,57.3684153005464,75.0607650273224,90.6874590163934,2.75544453551913,4.8170218579235,1056.40573770492,51.5512568306011,1.31392295081967,6.33688442622951,0.171258923497268,8.01424590163934,2.6209043715847,3.69331967213115,0.504112568306011,29.1465846994536,18.5801639344262,2.26048087431694,1.86113387978142,221
"BOSSICO",6414400.12708952,846.656613311768,8.84425655737705,0.953574316939891,1.53975737704918,0.00492321439781421,0.390710382513661,91435.1366120219,10769090.4371585,62.5411202185792,79.5868579234973,93.0372677595628,1.54054699453552,2.84013934426229,924.746721311475,17.0363715846995,1.22484043715847,1.71389043715847,0.00796449754098361,3.18673224043716,1.33962021857923,2.38955464480874,0.661572677595628,1.2785218579235,15.5095628415301,3.30658469945355,2.42317486338798,311
"BOTTANUCO",5859799.18949237,210.566598238503,12.4918112899275,1.47061889250042,2.29564633467459,0.00346290065230904,0.333333333333333,98616.3880542551,11129038.2864714,59.8806601922266,76.9180202759183,92.2389412410799,2.12256002969605,3.89569803424618,955.85064770677,29.6133022403385,5.31604503513956,2.44193102476462,0.0402979903440472,9.04984550373127,3.98663988725836,13.3523013990497,4.09550578615516,48.8024179317372,60.7927018715899,2.28526353425222,2.14886960331855,211
"BOTTICINO",18560021.534815,373.634716210211,12.7479379122263,1.14525303556133,1.85584373704291,0.00297494578893203,0.319672131147541,97316.3869548547,11265850.6415549,60.7043009186825,76.474013339565,90.9534524760682,2.06232862264657,3.69900955848824,1006.90231143266,36.2928571597406,6.22572128026368,2.8228049665017,0.0645237416730344,10.4672382173261,3.25902268607211,22.0835667263777,16.4706500930176,39.3271276136226,63.846166345473,2.22442116502147,2.73147928357572,311
"BOVEGNO",47854213.9763252,1237.67600142662,8.28214512697579,0.926721209407317,1.53275253912459,0.00439846398060794,0.355455830200111,89859.2502265265,10604309.1254111,62.5392312404227,79.2930531005769,92.7993393632004,1.57009751188497,2.86525731778531,948.001830719521,22.072420718152,1.61691605517975,0.946687571500453,0.00660781742039733,2.66105987153899,0.432183455640754,0.662398349498215,0.122414579752189,21.1710161551556,18.4859656203901,3.85952376283804,2.30709037136583,317.631648155826
"BOVEZZO",6407599.21255178,499.117667173214,11.863691704898,1.09692277307157,1.76485969773614,0.00316069751814729,0.319672131147541,95953.2070815288,11279897.6827299,61.6969267599517,77.9173155862193,92.3243052237546,1.8905261280802,3.40813097291374,979.314177638812,30.7813489855905,0.65945604824841,0.739004706168811,0.00220455620312239,4.15564693359246,4.16819381008963,38.0313711389896,28.4500814349103,1.04050385480635,8.56850566333777,2.75190474329464,2.64768667301905,311
"BOVISIO MASCIAGO",4949862.66440883,226.840605302681,12.7361134706662,1.54315590049287,2.48316322005027,0.0037784634826876,0.330992927280281,98643.9440772826,11293521.522322,59.1145046836413,76.3268952781236,92.0396409567853,2.34120256858504,4.31265442997758,978.277945833395,37.8511566149602,1.30574983459602,0.474894581792415,0.0108772873451911,4.54607821555708,6.22322313633227,24.8616692084622,5.07711372945047,0.246878103491664,20.1788684359269,2.31901524031721,2.0726979141584,112
"BOZZOLO",18839283.0993215,26.9323743852415,14.2511342310331,1.71037968249192,2.87436607257855,0.00276725022735371,0.346944576536245,101203.570218842,11465354.6530847,57.3947841835419,75.3737877493547,91.1939257288056,2.96672300724124,5.27891859702558,1123.79850863407,50.403085191959,14.0665685217436,6.83107760100433,0.180256558331683,21.1900458884148,1.54590564871544,2.5042608715966,0.20770456048829,322.180699673511,106.638377460951,2.11039534719115,2.2737479483995,211
"BRACCA",5490423.07741091,967.661797663416,9.02886597652384,1.10449253344587,1.74097389892066,0.00517967816779983,0.329815152240418,92149.7007284733,10764113.4059956,62.4038874461113,78.9028559063202,92.5344989153506,1.73057130885688,3.11853761963089,924.780570889612,20.6020049394434,0.777845680236539,0.975067765102989,0.00170054774823946,1.87679165537477,0.774481345673002,1.06419183136502,0.156149686670771,0.816044602782097,8.38010319797565,3.1587023063544,2.45269185181097,311
"BRALLO DI PREGOLA",46566291.5616182,914.908580542489,10.8976478594653,1.34484799413698,2.2229543597703,0.00317376848564788,0.480889994927883,92974.7798779555,11698576.0799427,61.0875410956102,77.1374678094424,91.2739190733172,2.9288380545459,4.70370825199429,992.705434358134,68.4412443312025,0.396417812657746,0.778686616353947,0.0134124763051932,1.21990675493477,0.718964498182086,0.8008898656837,0.0305576438248588,0.707146675463846,2.90596199778198,2.30725399659806,2.65366478717826,311
"BRANDICO",8452305.63949214,96.479589767456,13.6132090163934,1.36185655737705,2.23103661202186,0.0028839245147541,0.319672131147541,100065,11150870.2185792,58.3440983606557,75.9901092896175,91.4069945355191,2.44466557377049,4.40777322404372,1034.62322404372,37.9697540983607,20.4993797814208,7.03297131147541,0.214337543715847,27.9385792349727,1.51874043715847,2.91861475409836,0.356464480874317,635.619672131148,180.341803278689,1.88874043715847,2.5105956284153,211
"BRANZI",26161350.7346786,1664.0515854944,5.586486488054,0.883839165350054,1.41903460497595,0.00567672723891516,0.408924401611636,85526.7030516755,10124051.6863588,61.1843210069316,78.2204329650077,91.5615780043525,1.6176823020305,2.82501829013226,933.073287037257,19.609126794794,2.20150189934925,1.33272564353608,0.00727526831509539,3.56506229587282,0.048908582423638,0.183319871305458,0.0356774901422086,0.395831856290684,4.98230866257039,4.16019500073691,1.78423992754766,317.640509215167
"BRAONE",13418940.0013998,1516.81873105579,5.51725132229518,0.852747554456434,1.42290316680583,0.00496170189791752,0.459016393442623,85230.5313750486,9961876.44641152,60.7857652372458,77.9984723079768,91.1856552044616,1.53344894695613,2.69757147745744,960.513047517957,19.9947951372778,0.699950115575873,0.410396180075954,0.00353044215254827,1.17374886997898,0.36950857370911,0.485039816246203,0.0750781331629626,0.474211272082424,9.7897476878815,3.64898232394435,2.24535097493883,319.605579834727
"BREBBIA",6531169.85479826,254.553035917445,12.4730315055906,1.03361390247768,1.66712662364085,0.00506826598624776,0.355041087622087,97132.4841071169,11664219.0629733,58.225014526028,75.3553058393462,91.8383995624287,1.87033078540923,3.36879171983091,953.682389641191,33.6132058110334,2.01562394666123,0.156192212927139,0.00311310351043109,2.72642903082007,4.07483771041593,9.88616096776489,5.38099630772596,1.19609121368412,13.9515746234263,2.45752544540649,2.9774748887913,312.841224665592
"BREGNANO",6349390.22467661,266.450816328166,12.6434804386236,1.5002730487852,2.42049166730707,0.0039400656748517,0.344000372545856,98337.7081410621,11321232.1060952,59.0944294944582,76.2247703815602,91.8407506194714,2.4027128317457,4.43029385497934,984.302994750107,39.7226045092737,1.64889444999554,2.31711545696781,0.0466293326253279,5.63165904198602,5.97209242811683,16.7697414661503,2.90774246694263,4.36241585999109,16.6073023987144,2.29882772700419,2.27020558901097,176.418249804424
"BREMBATE",5629412.71772182,191.4423894138,12.55825967612,1.44686106709666,2.27868645179436,0.00339877354398711,0.333333333333333,98736.0533159681,11120552.7730185,59.7615827103713,76.8247495470309,92.1582710951269,2.16008236668425,3.96716666165946,959.78158040411,30.1137997646583,6.81998206547672,3.16374492755675,0.0462402064180208,11.8772088638141,4.16136359540858,14.8038766894448,3.61182715510604,91.9669334941531,76.2118250267736,2.2658377008759,2.14025103064388,211
"BREMBATE DI SOPRA",4371458.3194842,509.278656768799,11.6764975409836,1.36290245901639,2.12080819672131,0.00405630565601093,0.336065573770492,96959.6174863388,11149871.8579235,61.1510109289617,77.6320218579235,92.3818579234973,1.89153633879781,3.42466666666667,935.694262295082,25.5355464480874,2.38383606557377,2.26139207650273,0,5.20269672131147,2.12093989071038,4.57009289617486,0.85376174863388,3.3238825136612,18.337349726776,2.13079508196721,2.54815846994535,311
"BREMBIO",16865567.5599786,67.5226789349516,13.9782103256574,1.61165491455122,2.72234034195931,0.00279524826961686,0.333323005522427,100814.110205385,11335450.4981548,57.9565286894164,75.5610922254935,90.9660491803655,2.81909927846169,5.08728756568274,1052.83728204332,44.4529600922862,18.298886464341,6.80753889032809,0.155731002780336,25.5121851669998,3.53102621036844,5.19595832966297,0.709087280489924,464.284471227206,178.205750347358,1.73594095317947,2.43495272196124,211
"BREME",19166646.7637271,99.5522707338856,13.7090064847431,1.75032830368859,2.9666345594749,0.00252746425105887,0.328958376112197,100337.115838034,11348580.095649,54.1201405617321,74.0095108106139,91.8077761245373,2.83758999839206,5.18455522145999,1064.00399660381,48.4642995645605,1.6236354060011,6.8750111088832,0.210494666527658,8.78498500647723,1.20949438902245,2.08467226114497,0.306082537783689,27.3999647252248,13.4980763436878,2.81262673300054,1.53587754090022,213
"BRENNA",4814002.41404991,348.791601409912,12.278236010929,1.39429016393443,2.21985464480874,0.00408161497704918,0.330601092896175,97496.0928961749,11292172.1311475,59.581912568306,76.1624590163934,91.5145901639344,2.2375762295082,4.09765300546448,971.267213114754,37.2428961748634,3.1114043715847,0.708406366120219,0.00432783344262295,5.1375,3.01656010928962,11.7303114754098,2.38269945355191,1.47117213114754,28.7885792349727,2.26734153005464,2.46480601092896,112
"BRENO",60126700.2062241,1712.98362616222,5.30734713544238,0.854831409053185,1.42616336973268,0.00494152115134261,0.456618072989357,84822.9265544351,9921811.70287793,60.792048330028,77.9584981838382,91.1194932842202,1.53585469987251,2.69905746038926,961.00270891628,20.079908560023,0.721217680634376,0.547241360352539,0.00423179602494488,1.32820033874804,0.290569050585337,0.410865635023901,0.0719217387243106,0.921242856208407,9.2150956571668,3.66011700071652,2.20363240066057,324.761753458057
"BRENTA",4327689.67234242,355.773766094373,11.9198807446311,0.963028538170029,1.5676720186073,0.00536504851932758,0.344185793560444,95804.5446456428,11704821.7826182,58.3022439506237,75.0988944407464,91.4934644074809,1.80546360206278,3.2371867802379,954.35295179771,34.8063862213199,0.780758181155249,0.0632858942644089,0.00102728924805103,1.14007887705872,2.52105683713046,5.53444086163302,2.77515158983922,0.546787343318411,5.66063318502375,2.49199185495056,2.98927240623181,311
"BRESCIA",90514908.6636776,206.30738843306,12.8653733313143,1.16227240822643,1.87817958143035,0.00299622992989055,0.319672131147541,97919.4039762692,11268175.2692868,60.4259792621783,76.8550162843716,91.5033320779417,2.10995849644234,3.78947737309205,1004.42647497247,35.0065601029318,5.63674073704847,1.58624199099846,0.0370755672944527,11.102038699397,6.87932701143283,55.0284981831246,39.9511541600184,83.0966560687771,52.3987516257065,2.30424866253828,2.53769823282876,276.237739982789
"BRESSANA BOTTARONE",12940747.3781195,86.2044805906364,13.8901969291607,1.61769975528051,2.73242604746361,0.00237715684898603,0.351612061645407,99950.470361921,11363426.0110541,55.5843707409047,73.632684321154,89.9997179032866,2.82563296267279,4.97264936756123,1065.78252372163,53.4907288216503,1.62011437294687,6.27655057542898,0.170381959722838,8.3163711114008,3.92917716952414,5.15026407590697,0.474302345021006,23.6322895679264,27.4745167990966,2.24140586451205,1.66238573106839,211
"BRESSO",3384443.822454,155.508912718762,12.9506964010907,1.48968153678938,2.48348334257771,0.00354238387778853,0.366120218579235,99128.6913421542,11472725.2617355,58.6400535555475,76.1985997511135,92.0788036090658,2.6409152806243,4.8740746086053,1011.87267249122,40.4682286605415,0.460068597667116,0.0186920309822012,0,6.18609642951394,11.5018992730995,51.6037360382658,10.6776854983502,0.246158288423672,7.31589630429206,2.27547072363722,1.97454512204972,112
"BREZZO DI BEDERO",1130517.92096424,403.479979400635,11.6454852459016,0.927965300546448,1.51830655737705,0.0055179431352459,0.33879781420765,95147.9781420765,11726919.6721311,58.3432786885246,74.9730327868852,91.3249726775956,1.77166775956284,3.16893715846995,954.41393442623,35.3401092896175,0.173658032786885,0.0162637076502732,0,0.356345628415301,1.77772950819672,3.42580327868852,1.51531147540984,0.224835792349727,1.62001912568306,2.51017486338798,2.9953087431694,311
"BRIENNO",9054064.78011487,716.650522504781,10.8244544037809,0.930508514116172,1.52105247679013,0.00477730403397224,0.33879781420765,93471.9988263713,11312205.321845,59.0274563785436,74.5858521502866,90.0727765477101,1.88150118672497,3.33648357405647,962.100398053662,37.3748170405629,1.11135910438181,1.28841336348387,0.0147977436407363,2.52763019250162,0.689361247549697,1.70463695011605,0.852802475387151,0.160812382807174,3.31548925350692,2.22468179155036,2.93310531027969,311
"BRIGNANO GERA D`ADDA",12017746.1437956,137.031342697144,12.6909901639344,1.35772896174863,2.19942677595628,0.00314007500874317,0.333333333333333,98959.3715846995,11048869.1256831,59.566693989071,76.6058196721311,91.8628142076503,2.35506666666667,4.31242076502732,985.395081967213,32.9049180327869,24.9151366120219,5.40259672131148,0.127756508196721,31.062131147541,2.25588524590164,5.79610655737705,1.02002486338798,447.091803278689,158.015846994536,2.1816693989071,2.15054918032787,211
"BRINZIO",6376599.76447848,471.071934778784,12.3916042991953,1.06170870787607,1.71363917319387,0.00463787529230928,0.351733870171169,96943.8694611339,11437560.8057273,58.290102129488,75.2592362104585,91.3394827798124,2.01894591894464,3.643437716604,975.798812207288,37.4766639786012,1.72460567947166,0.269222307074275,0.00322001409790554,2.78616136669747,2.75774634559707,7.28422929984717,2.35477069674607,1.25853428220166,14.0815916603314,2.33771374025855,2.95087929080239,311
"BRIONE",6809051.07638177,525.335335388184,11.3358043715847,1.09559754098361,1.73281693989071,0.00333373049644809,0.319672131147541,95394.7540983607,11251132.2404372,62.6239071038251,79.2494808743169,93.5187158469945,1.74520519125683,3.16362021857924,954.131967213115,25.675,1.06361366120219,0.392298852459016,0,1.88453278688525,2.01731147540984,3.65681420765027,0.699065573770492,2.34287431693989,20.8768306010929,3.28218306010929,2.53451639344262,311
"BRIOSCO",6690576.05749706,289.674696985714,12.1733884189465,1.39240956856012,2.19756071686262,0.00408548450408055,0.330601092896175,97330.6260787002,11254004.902563,59.8419318244928,76.4373066014257,91.9111474799587,2.19135845635609,4.00665039503718,967.292281300129,35.6632959710927,2.65241253848098,2.40840800365101,0.0307796316332567,6.24425684855423,3.21747288017049,15.2068661553407,8.07677522460173,1.29954211564819,31.8613079726886,2.23339536412488,2.40170823674462,240.304678184652
"BRIVIO",7988384.81030775,377.185880737305,11.8156174863388,1.39437021857924,2.17292896174863,0.00408560473196721,0.333333333333333,96980.1366120219,11167118.3060109,60.491912568306,77.1678961748634,92.4351366120219,2.03036420765027,3.69369672131148,949.863661202186,29.3251639344262,1.70181284153005,1.00583010928962,0.00694734153005465,3.48039617486339,2.88054098360656,6.72326229508197,1.28018633879781,5.80539617486339,16.4967213114754,2.10306010928962,2.56975956284153,243
"BRONI",20995443.3599128,134.756575491333,13.631370838146,1.62335758585271,2.70852824316084,0.00248837115830841,0.351129437166588,99475.7974141513,11424977.3365264,56.4115789444882,74.3089129009329,90.3361440883608,2.79923769053844,4.91888980903322,1062.56197639676,52.7886657850083,0.705627858064654,5.65447371003686,0.153402168106501,6.79296326497441,2.95263575100223,4.97694495282474,1.61673533710131,13.4041304103434,5.42020499368521,2.28466030782225,1.67953783650432,220.304820004244
"BRUGHERIO",10276720.0639985,149.835100070792,12.8642000743145,1.44138565433989,2.39032910117887,0.00337620507300002,0.347406310368579,98975.0507260012,11367742.955156,58.5470272763933,76.0618543656776,92.0590879194252,2.5233971165877,4.64966154522615,1002.44171198179,37.7739979683642,1.9767508515113,1.14679544299769,0.022876659895288,7.19797210202028,12.2431499739097,41.1460708386481,7.47003690257039,3.28162480249505,28.3325562937399,2.18049251027955,2.1006924290792,168.506645842077
